ticker,company_name,sector,industry,market_type,exchange,price,market_cap,pe_ratio,peg_ratio,pb_ratio,ps_ratio,dividend_yield,beta,profit_margin,operating_margin,roa,roe,ev_to_ebitda,debt_to_equity,current_ratio,revenue_growth_3yr,earnings_growth_3yr,shares_outstanding,avg_return_1yr,volatility_1yr,sharpe_ratio,max_drawdown,esg_score
XRI,XRI Holdings,Consumer Cyclical,Entertainment,Large Cap,NASDAQ,520.04,1392.42533624268,23.83,2.81,5.07,5.32,0.0,1.548061377307016,11.27,10.37,4.93,14.3,19.2,0.25,1.09,9.78,8.47,2677535067,6.98,19.01,0.26,-30.2,35.68
YIAZC,YIAZC Holdings,Technology,Software,Large Cap,NYSE,589.16,8117.4080873886,58.14,2.31,5.29,4.26,0.0,1.1631953640394475,23.47,22.18,8.42,29.3,11.71,0.8,2.1,24.67,25.14,13777934835,12.66,22.24,0.48,-43.88,64.15
GIO,GIO Brands,Utilities,Electric Utilities,Large Cap,NASDAQ,165.8,1214.095221609,12.58,,7.85,6.9,1.75,0.967125948483419,12.18,16.9,6.29,28.94,13.27,2.76,2.09,-3.49,-1.1,7322649105,0.87,16.6,-0.07,-26.1,76.26
HKX,HKX Holdings,Financial Services,Financial Data,Large Cap,NASDAQ,421.13,114.37301849695,21.62,5.0,7.97,5.17,2.03,0.8676143605300988,20.31,17.79,7.74,45.67,15.06,1.78,1.77,5.7,4.26,271586015,10.59,15.2,0.57,-26.0,56.38
SVVX,SVVX Corp.,Technology,IT Services,Large Cap,NYSE,883.95,16763.47184533575,29.54,1.06,7.02,3.51,1.85,0.9538730107677129,19.78,27.76,9.39,33.77,7.18,0.58,2.04,26.33,27.97,18964276085,-0.25,16.69,-0.13,-39.41,72.71
IJEKT,IJEKT Inc.,Healthcare,Medical Devices,Large Cap,NYSE,35.81,65.18285971744,62.85,2.56,9.43,5.35,0.0,0.87,44.6,52.45,11.8,102.77,6.93,1.23,3.02,27.33,24.55,1820241824,24.35,10.48,2.13,-26.46,77.71
HADY,HADY Brands,Technology,Cybersecurity,Large Cap,NYSE,611.34,3923.24794046358,50.83,1.85,9.2,8.79,0.0,1.1554332437749297,11.29,17.2,5.41,15.15,23.78,0.32,1.8,25.59,27.42,6417456637,15.78,18.6,0.74,-45.46,70.55
HRE,HRE Inc.,Healthcare,Hospitals,Large Cap,NYSE,140.71,678.1875512881801,46.39,1.46,7.02,6.68,0.0,0.6710014839846031,15.84,18.71,6.01,30.31,15.91,1.38,1.67,29.55,31.74,4819753758,25.42,10.0,2.34,-20.47,59.0
HMPDI,HMPDI Group,Financial Services,Mortgage Finance,Large Cap,NYSE,300.17,326.0586989543,30.06,5.0,3.12,7.17,2.81,1.433769404033242,23.18,20.99,9.26,26.7,7.54,2.11,1.58,8.43,5.65,1086246790,15.26,20.22,0.66,-47.94,73.98
TNUPE,TNUPE Inc.,Consumer Cyclical,Automotive,Large Cap,NYSE,340.74,2266.91792584758,20.79,2.59,5.13,1.22,1.8,1.5504127630880038,7.49,10.29,4.44,13.74,22.2,0.14,2.45,8.31,8.02,6652925767,-4.96,18.29,-0.38,-37.89,67.96
WUS,WUS Corp.,Healthcare,Biotechnology,Large Cap,NYSE,217.87,2023.55588566209,36.07,5.0,3.63,7.67,1.97,1.2512712375024444,-0.35,-51.92,-0.09,-0.59,8.36,0.22,2.25,5.99,4.52,9287905107,-1.37,19.86,-0.17,-46.86,74.56
FGHL,FGHL Systems,Energy,Gas Utilities,Large Cap,NYSE,271.87,403.85930637519,10.24,0.92,2.75,10.67,2.69,1.2990376798601417,17.35,16.21,4.95,30.41,8.42,0.28,2.05,11.97,11.19,1485486837,-2.04,16.91,-0.24,-28.96,58.02
JFJR,JFJR Corp.,Technology,Software,Large Cap,NASDAQ,472.8,4343.069203423201,69.95,5.0,4.98,6.63,0.0,1.109183221751768,45.12,50.65,21.42,87.29,6.93,0.28,3.88,13.63,12.87,9185848569,7.0,13.03,0.38,-23.75,64.11
HFSX,HFSX Group,Technology,Hardware,Large Cap,NASDAQ,543.54,4219.06895624922,32.34,5.0,4.22,7.98,2.4,1.2834459603466175,31.24,29.68,14.34,76.24,18.36,1.33,1.98,-0.71,0.62,7762205093,22.28,14.73,1.38,-29.26,76.29
NSR,NSR Corp.,Energy,Gas Utilities,Large Cap,NASDAQ,344.6,1645.0593448058,66.43,3.54,4.56,2.17,4.83,0.9529156535603864,4.85,8.41,1.69,11.05,11.01,0.35,2.5,20.74,18.77,4773822823,17.4,16.52,0.93,-40.68,28.13
DHIV,DHIV Technologies,Financial Services,Banks,Large Cap,NYSE,53.63,405.11893116513,35.8,2.73,8.37,9.29,0.59,1.2193763736567382,17.0,20.49,5.12,36.17,12.29,2.4,1.31,14.95,13.1,7553961051,-15.56,14.17,-1.24,-29.17,72.19
IZWPL,IZWPL Brands,Healthcare,Biotechnology,Large Cap,NYSE,75.12,1008.5871407416801,31.43,5.0,3.23,4.76,3.52,1.0035329142874705,45.94,45.26,9.62,103.52,16.18,0.47,2.26,1.05,0.4,13426346389,2.91,12.58,0.07,-37.25,55.36
YRE,YRE Pharmaceuticals,Technology,Cybersecurity,Large Cap,NASDAQ,270.1,4494.106342763401,26.72,1.39,6.64,1.7,0.0,0.8472686338133124,39.47,37.13,15.66,93.58,10.72,1.47,1.98,18.59,19.17,16638675834,24.44,10.6,2.12,-18.54,88.75
XRCK,XRCK Technologies,Financial Services,Wealth Management,Large Cap,NYSE,444.5,3882.505070255,22.48,1.81,7.68,2.36,0.87,1.0635978160778732,6.63,11.63,3.37,11.55,12.93,2.04,1.36,14.33,12.39,8734544590,-8.02,15.83,-0.63,-24.45,69.91
ZTQ,ZTQ Energy,Materials,Steel,Large Cap,NYSE,200.26,702.273760587,34.6,5.0,6.59,4.78,4.28,0.6304183115550516,12.85,13.95,6.47,25.04,9.89,0.1,2.34,2.76,0.83,3506809950,11.9,11.24,0.88,-24.66,71.52
ZUBS,ZUBS Energy,Industrial,Building Products,Large Cap,NASDAQ,471.47,2557.3806193323003,,,5.54,2.83,0.0,0.7705536145065232,17.49,20.76,4.82,36.47,12.39,0.46,2.41,12.8,15.56,5424270090,2.97,11.38,0.09,-29.52,65.87
JDCEN,JDCEN Pharmaceuticals,Healthcare,Medical Devices,Large Cap,NYSE,228.92,574.57264061396,82.51,5.0,8.82,10.31,0.0,1.3434465530769588,17.6,20.45,6.11,34.29,9.08,0.66,3.98,18.88,16.42,2509927663,16.2,24.16,0.59,-63.93,78.57
OCX,OCX Pharmaceuticals,Healthcare,Biotechnology,Large Cap,NASDAQ,443.66,1096.5616652512201,,,6.57,7.72,1.12,1.354103224266042,12.0,12.11,6.72,28.66,18.82,0.1,1.5,-1.76,-0.33,2471626167,25.31,20.72,1.12,-40.2,62.96
IERVS,IERVS Holdings,Technology,Internet,Large Cap,NASDAQ,44.75,530.2437055915,67.22,3.55,5.13,10.35,0.0,1.9179380091197347,20.67,18.84,11.44,34.95,20.99,1.33,4.0,17.9,18.95,11849021354,0.89,25.2,-0.04,-41.88,70.41
MUTL,MUTL Solutions,Consumer Cyclical,Retail,Large Cap,NYSE,361.72,2484.5460851450403,,,6.46,8.4,1.85,0.8919757686183023,9.24,12.86,2.83,15.3,24.94,0.2,1.62,0.79,0.46,6868699782,-5.23,11.51,-0.63,-21.42,66.5
NPVDG,NPVDG Corp.,Technology,Hardware,Large Cap,NASDAQ,333.15,4225.8846817247995,-12.02,,4.28,7.52,2.8,1.5001456680077072,38.88,40.06,20.61,88.18,23.48,0.67,2.64,-7.03,-8.58,12684630592,1.36,23.25,-0.03,-49.79,80.19
PYVZ,PYVZ Energy,Energy,Alternative Energy,Large Cap,NYSE,75.57,428.97889373756993,,,6.99,8.23,2.46,1.8487507634251448,19.83,18.25,6.41,30.19,5.02,0.37,1.17,-1.75,-4.7,5676576601,-17.72,21.84,-0.9,-38.18,26.43
ASJK,ASJK Systems,Materials,Paper & Forest Products,Large Cap,NYSE,120.06,486.95732542422,32.39,4.85,2.21,9.34,3.29,0.8834566961574222,12.08,15.5,6.87,14.63,23.3,0.13,2.22,6.98,6.68,4055949737,18.08,17.19,0.94,-35.51,72.96
DFNVK,DFNVK Solutions,Healthcare,Biotechnology,Large Cap,NASDAQ,471.16,1847.48580702516,-15.08,,2.1,6.83,4.13,1.0122019777131903,-23.87,-43.34,-6.06,-28.89,8.94,0.79,1.73,1.8,-0.21,3921143151,-0.49,14.87,-0.17,-35.62,75.49
LGHDG,LGHDG Pharmaceuticals,Consumer Defensive,Grocery,Large Cap,NYSE,313.41,816.9344455118701,44.16,,1.39,6.26,1.15,1.0493350922015365,9.34,8.31,1.89,18.89,12.18,0.81,0.95,-5.31,-2.97,2606599807,14.48,15.57,0.8,-42.11,52.13
BMJHL,BMJHL Brands,Consumer Cyclical,Travel,Large Cap,NASDAQ,213.9,455.5505212023,15.96,5.0,6.15,6.87,3.88,1.3979660474952853,7.11,13.25,1.84,8.15,23.12,0.22,2.24,-0.48,0.95,2129735957,17.95,23.82,0.67,-42.39,24.99
RGZB,RGZB Systems,Technology,Software,Large Cap,NYSE,519.48,5804.714558916,31.48,,4.74,1.35,4.98,1.27915765479307,23.76,24.75,11.86,51.12,8.18,0.92,3.79,-0.89,-1.03,11174086700,-1.42,24.08,-0.14,-59.42,89.16
FCTAE,FCTAE Corp.,Consumer Cyclical,Entertainment,Large Cap,NYSE,411.4,1910.0922623375998,77.73,4.93,1.53,11.06,1.77,1.6182903435033873,8.79,12.51,4.44,14.45,13.52,0.66,1.33,15.89,15.77,4642907784,24.99,19.74,1.16,-35.41,39.67
CZC,CZC Corp.,Technology,Cybersecurity,Large Cap,NYSE,360.28,1034.64869611148,67.65,2.42,3.04,4.21,0.39,1.2408370940018596,15.0,12.0,3.05,29.88,26.98,0.3,1.7,27.04,27.94,2871790541,11.51,21.24,0.45,-37.58,98.0
KGZX,KGZX Holdings,Healthcare,Healthcare Technology,Large Cap,NASDAQ,523.48,4805.33207838884,78.94,3.26,1.81,10.4,0.0,1.2175028469256746,28.41,32.7,16.15,61.64,27.74,1.25,3.16,26.22,24.23,9179590583,12.33,18.27,0.57,-39.25,62.09
TVQ,TVQ Group,Financial Services,Exchanges,Large Cap,NYSE,213.98,1867.9218466641198,26.13,,6.02,6.89,3.99,1.496902454696548,24.9,32.17,9.65,33.06,5.14,2.15,2.29,-7.5,-8.06,8729422594,5.51,19.89,0.18,-41.78,73.76
NVYS,NVYS Corp.,Consumer Cyclical,Automotive,Large Cap,NASDAQ,245.45,1751.5091175998498,24.19,,1.02,1.49,1.71,1.9435426157016518,7.16,7.72,4.06,15.59,6.31,0.74,1.0,0.4,-0.99,7135910033,-1.12,28.16,-0.11,-47.78,59.06
EKT,EKT Technologies,Energy,Alternative Energy,Large Cap,NASDAQ,149.4,78.07833618480001,58.0,5.0,8.51,6.14,1.4,1.18,14.01,16.97,6.76,34.92,18.42,1.34,1.78,8.49,11.2,522612692,0.19,17.8,-0.1,-47.44,49.16
ZZQGI,ZZQGI Group,Healthcare,Life Sciences Tools,Large Cap,NYSE,547.7,4800.3574744626,32.97,2.94,5.5,5.29,0.0,0.8372502930592898,10.45,17.49,4.89,21.58,15.16,0.49,1.62,9.92,11.2,8764574538,-5.05,10.47,-0.67,-31.04,67.3
FHV,FHV Technologies,Healthcare,Health Insurance,Large Cap,NYSE,302.05,92.1891903604,28.06,2.91,1.17,5.25,0.0,1.14,27.9,32.87,8.88,47.54,22.67,0.81,2.38,10.45,9.65,305211688,-1.51,12.44,-0.28,-33.44,80.06
NJT,NJT Energy,Consumer Defensive,Household Products,Large Cap,NYSE,221.15,1865.46401572755,12.43,5.0,2.05,6.0,3.87,0.8901173815975625,18.8,18.32,4.6,37.83,11.86,1.34,1.87,3.39,1.22,8435288337,-8.57,12.65,-0.84,-26.73,69.25
PVC,PVC Technologies,Financial Services,Banks,Large Cap,NASDAQ,64.31,353.15901806805,10.34,1.61,6.18,6.92,0.96,1.6029759580190441,17.33,19.77,9.93,30.45,7.36,1.39,1.24,8.53,6.41,5491510155,28.92,27.45,0.98,-60.38,47.74
DWK,DWK Group,Technology,Consumer Electronics,Large Cap,NASDAQ,185.7,326.3030023524,-49.28,,1.62,3.39,3.51,1.2099151483705919,18.57,18.74,8.19,23.56,16.28,0.17,3.59,-7.8,-4.83,1757151332,2.89,21.44,0.04,-61.48,79.85
HBDEM,HBDEM Technologies,Energy,Coal,Large Cap,NYSE,183.89,57.089127694549994,38.72,,1.05,4.28,4.7,1.09,13.04,15.89,3.65,22.39,24.3,0.32,1.89,-3.36,-1.14,310452595,16.65,13.09,1.12,-24.66,44.14
IKKAE,IKKAE Inc.,Consumer Defensive,Consumer Packaged Goods,Large Cap,NASDAQ,90.25,324.84744372475,77.59,4.0,3.39,10.19,1.34,0.8856670989085428,17.95,19.03,5.81,26.56,6.61,1.29,2.07,20.43,19.4,3599417659,24.39,12.14,1.84,-26.27,52.56
VMT,VMT Technologies,Materials,Diversified Metals,Large Cap,NYSE,315.24,2013.06984486576,38.37,,2.3,1.22,2.47,0.58745925096454,19.99,23.55,6.26,26.31,9.75,0.25,1.82,0.14,-1.11,6385832524,5.7,11.05,0.33,-22.26,24.7
CKFRK,CKFRK Inc.,Technology,Enterprise Software,Large Cap,NYSE,313.85,3584.54545696405,95.22,4.44,9.01,7.67,0.0,1.1706527097155526,14.65,18.88,7.94,26.83,10.77,0.99,1.14,20.71,21.47,11421205853,14.58,17.28,0.73,-37.21,60.3
MST,MST Corp.,Energy,Alternative Energy,Large Cap,NASDAQ,209.49,1227.5484256300801,31.5,3.56,3.0,7.49,3.44,1.1157362940649085,16.9,24.59,3.63,31.99,7.01,0.77,0.92,11.27,8.86,5859699392,-11.21,14.45,-0.91,-39.69,48.36
QDI,QDI Brands,Consumer Cyclical,Restaurants,Large Cap,NYSE,56.92,295.71122467464,27.39,3.13,4.2,1.09,0.0,1.4350448586359668,8.28,13.29,3.78,14.4,11.1,0.89,1.89,8.37,8.74,5195207742,-2.1,15.87,-0.26,-46.45,40.38
NSIT,NSIT Pharmaceuticals,Communication Services,Wireless Communication,Large Cap,NYSE,327.5,2524.9837589075,54.3,1.94,4.46,5.59,0.56,1.0282507683174127,13.92,16.44,5.33,23.49,27.28,1.17,0.87,28.03,27.95,7709874073,-11.04,11.22,-1.16,-19.72,47.75
QWZS,QWZS Corp.,Financial Services,Banks,Large Cap,NASDAQ,153.59,692.2870335591,68.88,2.8,3.13,9.86,0.0,1.077843971268682,21.02,25.26,12.31,49.34,14.75,2.12,1.09,23.39,24.59,4507370490,20.68,12.66,1.48,-27.02,63.22
DNAI,DNAI Systems,Technology,Cloud Computing,Large Cap,NYSE,342.74,2093.83826120782,39.83,5.0,1.89,1.92,0.0,1.922981866410344,16.16,15.62,7.44,17.7,13.99,0.48,2.32,3.32,1.58,6109115543,7.19,35.94,0.14,-96.3,78.4
DHP,DHP Solutions,Energy,Oil & Gas Refining,Large Cap,NYSE,313.63,1985.02135630534,25.58,5.0,2.77,4.74,2.69,1.0223459734747002,5.45,7.9,1.94,13.13,22.78,0.69,2.11,3.32,2.96,6329182018,0.48,19.85,-0.08,-51.14,64.24
ELQ,ELQ Corp.,Consumer Defensive,Drug Stores,Large Cap,NYSE,304.83,2006.26486129449,31.95,3.23,1.4,10.24,2.1,1.0068358346726118,19.55,22.7,8.77,43.68,20.5,1.35,1.05,8.51,9.9,6581586003,1.54,14.77,-0.03,-30.38,53.0
EZIX,EZIX Holdings,Healthcare,Medical Devices,Large Cap,NYSE,653.83,3742.46901694714,28.16,1.38,2.12,2.75,0.0,1.5273222945004938,43.87,44.78,14.51,101.57,11.95,1.06,3.69,19.01,20.36,5723917558,31.87,24.97,1.2,-61.29,83.46
BPEYI,BPEYI Brands,Healthcare,Healthcare Services,Large Cap,NASDAQ,290.96,209.17314987824,-41.26,,4.47,6.18,4.65,1.1218378292180573,6.77,12.24,3.79,13.43,6.4,1.1,1.42,-10.13,-7.95,718906894,17.16,21.62,0.7,-35.5,86.17
LRYD,LRYD Brands,Industrial,Industrial Distribution,Large Cap,NYSE,448.44,3639.2596609831203,96.69,5.0,1.43,1.52,0.0,0.5760324400746155,22.54,29.34,12.8,48.59,9.34,1.41,2.49,14.14,16.35,8115376998,-7.01,8.15,-1.11,-22.74,59.55
ROGO,ROGO Inc.,Consumer Cyclical,Travel,Large Cap,NYSE,102.4,521.8692647936,88.31,4.01,1.22,2.77,0.0,1.486579231546511,15.66,14.13,8.61,22.88,9.31,0.12,1.9,22.95,22.03,5096379539,27.96,23.11,1.12,-43.77,62.35
CGXKU,CGXKU Inc.,Technology,Semiconductors,Large Cap,NYSE,407.91,3473.86420565658,65.57,2.46,6.29,3.07,0.0,1.5361224919686518,10.86,17.9,2.31,16.2,17.88,0.61,2.32,25.04,26.63,8516251638,11.35,27.15,0.34,-56.35,83.36
MEWAY,MEWAY Pharmaceuticals,Financial Services,Insurance,Large Cap,NYSE,288.82,640.6483661221,83.11,3.92,5.43,6.95,0.0,1.2921357167408458,22.07,21.44,12.4,25.58,9.55,1.93,2.22,24.06,21.18,2218157905,8.71,22.86,0.29,-47.12,59.05
KFKFA,KFKFA Group,Healthcare,Medical Distribution,Large Cap,NYSE,674.85,2125.48311220905,29.34,0.87,7.49,6.77,0.0,0.9541835840404039,9.97,8.29,3.8,12.79,11.28,1.31,1.58,31.9,33.77,3149563773,30.45,16.32,1.74,-47.03,73.61
YWXI,YWXI Holdings,Technology,Software,Large Cap,NASDAQ,346.85,1481.1260362678502,35.21,1.51,5.42,2.53,0.0,2.0352792497205536,42.26,47.26,19.42,90.62,6.45,1.46,3.67,22.42,23.35,4270220661,18.24,26.78,0.61,-66.49,69.73
AZDE,AZDE Energy,Healthcare,Managed Healthcare,Large Cap,NASDAQ,475.28,996.0087360256799,35.15,,7.65,5.94,3.24,1.575289058771881,11.36,9.29,2.29,26.45,18.45,1.09,1.44,-4.97,-3.69,2095625181,-17.61,20.68,-0.95,-37.08,77.33
VSW,VSW Inc.,Healthcare,Biotechnology,Large Cap,NYSE,617.62,8246.42735188144,,,1.97,4.39,0.0,1.3196504236006212,36.03,43.85,9.95,79.41,19.89,1.08,3.57,20.52,17.77,13351943512,3.52,16.38,0.09,-29.43,60.23
IXFM,IXFM Brands,Real Estate,Retail REITs,Large Cap,NYSE,74.79,221.69810915082002,,,1.46,1.88,1.26,1.0366318832753958,12.13,14.28,4.98,24.8,13.51,1.19,2.0,15.93,15.81,2964274758,13.56,18.76,0.62,-40.6,53.8
XXVS,XXVS Corp.,Financial Services,Banks,Large Cap,NYSE,370.11,1273.95472719138,36.9,3.54,5.97,1.57,1.12,1.5155452254267523,2.14,1.09,0.66,3.65,8.56,2.9,1.57,11.83,10.43,3442097558,4.24,26.07,0.09,-44.4,78.07
URYZT,URYZT Corp.,Financial Services,Exchanges,Large Cap,NASDAQ,325.73,2555.537906976,37.6,5.0,3.51,6.63,0.72,1.2689398976911623,6.2,11.17,1.94,9.44,17.1,2.84,1.34,-0.35,1.84,7845571200,1.05,21.93,-0.04,-52.02,74.34
ILQ,ILQ Solutions,Real Estate,Retail REITs,Large Cap,NYSE,144.08,400.8100991992,84.8,4.0,7.97,3.35,3.16,0.7928540791938229,15.31,13.11,8.18,17.18,18.77,2.1,1.55,19.1,21.21,2781857990,27.8,14.68,1.76,-24.49,51.34
TPG,TPG Systems,Materials,Metals & Mining,Large Cap,NYSE,19.26,75.69113235210001,15.64,2.24,3.75,10.15,2.79,1.14,13.08,10.81,4.68,19.52,24.96,0.85,2.49,9.54,6.99,3929965335,-1.76,21.39,-0.18,-54.47,52.07
TMI,TMI Brands,Technology,Hardware,Large Cap,NYSE,369.23,1576.40882374657,45.99,,5.59,1.16,2.22,1.8260228446313387,35.04,39.08,10.89,86.2,5.77,1.0,1.62,-2.82,-1.4,4269449459,6.96,28.87,0.17,-84.99,84.47
ZEENN,ZEENN Solutions,Financial Services,Mortgage Finance,Large Cap,NYSE,171.04,823.5221179230399,37.39,5.0,6.0,5.97,1.34,1.3740135284839192,20.75,18.71,6.77,36.58,18.68,1.73,2.02,8.42,6.02,4814792551,18.96,21.09,0.8,-49.66,68.42
BQXZF,BQXZF Brands,Technology,Software,Large Cap,NYSE,168.44,236.17711952663998,16.35,2.91,6.74,5.52,2.79,1.2487043759759031,25.15,29.77,10.35,62.7,12.24,0.12,2.76,7.05,5.62,1402143906,-5.15,19.69,-0.36,-49.44,79.32
PDDD,PDDD Solutions,Financial Services,Investment Banking,Large Cap,NASDAQ,249.34,1261.96235223604,16.84,1.33,5.28,10.34,2.43,0.9045126338671157,15.91,18.85,6.6,31.3,13.28,2.21,1.16,11.61,12.66,5061211006,-2.78,9.81,-0.49,-22.97,43.51
WQOBB,WQOBB Corp.,Technology,Cloud Computing,Large Cap,NYSE,233.59,1769.8172621625301,33.71,5.0,8.24,7.51,0.0,1.5937915292429157,33.22,34.0,14.45,82.3,14.89,1.28,1.75,7.05,4.07,7576596867,16.55,19.02,0.76,-41.05,85.01
VOW,VOW Systems,Healthcare,Medical Distribution,Large Cap,NYSE,485.26,5272.91056503666,94.3,2.97,4.64,3.66,0.0,1.4000215449080415,35.84,43.04,13.44,53.88,22.55,1.0,2.51,30.57,31.7,10866155391,14.0,21.34,0.56,-36.54,64.64
SHL,SHL Holdings,Technology,Enterprise Software,Large Cap,NYSE,39.04,351.76046427776004,13.44,1.7,3.09,7.61,1.08,2.0142059365166425,33.97,39.46,13.51,81.97,25.79,1.2,3.87,8.9,7.92,9010257794,15.84,33.81,0.41,-93.48,68.08
AIAA,AIAA Solutions,Technology,Cloud Computing,Large Cap,NASDAQ,283.27,2588.15329028711,22.59,3.89,4.39,2.78,0.0,1.9256748490384856,30.39,29.42,14.42,44.12,8.61,0.37,3.73,3.52,5.81,9136700993,21.53,35.81,0.55,-62.01,55.16
PSFNQ,PSFNQ Energy,Technology,Software,Large Cap,NASDAQ,379.81,740.45689344645,82.94,3.19,3.13,5.01,0.0,1.3946499440698075,35.29,42.04,12.18,80.15,22.42,0.6,3.6,26.23,25.97,1949545545,31.18,23.58,1.24,-57.58,72.88
QLOP,QLOP Energy,Financial Services,Exchanges,Large Cap,NASDAQ,387.25,287.97215923175,28.31,1.12,2.5,3.91,0.76,0.9782647127878802,5.33,3.03,2.91,13.1,20.75,2.01,1.62,24.16,25.23,743633723,17.4,13.93,1.11,-28.14,68.37
RJWY,RJWY Solutions,Consumer Defensive,Agricultural Products,Large Cap,NYSE,166.68,1865.50968700332,34.72,4.12,7.88,3.03,1.68,0.8598913157098754,31.34,32.98,10.87,47.63,7.61,0.43,0.83,7.55,8.43,11192162749,5.36,11.09,0.3,-21.03,48.16
NRFZP,NRFZP Corp.,Healthcare,Medical Distribution,Large Cap,NASDAQ,189.99,1519.02901871622,71.97,3.14,9.57,6.84,0.0,1.355118934082089,40.92,43.66,12.7,53.05,26.59,0.42,1.65,20.53,22.92,7995310378,18.59,25.15,0.66,-50.0,76.51
BEYQ,BEYQ Pharmaceuticals,Consumer Defensive,Drug Stores,Large Cap,NASDAQ,564.11,5567.1446115053395,21.59,5.0,6.03,5.1,2.51,0.9863196877151431,26.03,32.14,11.62,56.72,21.8,0.79,1.05,0.3,3.05,9868898994,3.99,17.81,0.11,-27.52,84.19
KVXB,KVXB Inc.,Consumer Defensive,Tobacco,Large Cap,NYSE,261.61,1677.19742622075,96.03,4.57,8.97,1.56,3.16,0.5174702369651294,15.45,16.29,7.55,32.82,16.15,1.18,1.51,19.12,21.03,6411060075,21.49,9.4,2.07,-16.28,62.08
LQYZ,LQYZ Brands,Utilities,Electric Utilities,Large Cap,NASDAQ,12.73,58.05248752456001,,,3.01,5.31,3.58,1.06,2.04,1.53,1.22,4.77,17.24,2.85,1.67,1.66,-1.29,4560289672,23.25,11.7,1.82,-26.29,58.83
XQCSK,XQCSK Systems,Financial Services,Payment Processing,Large Cap,NYSE,189.26,1407.46795829522,,,1.3,6.91,4.47,1.300921905087689,39.76,40.37,11.42,68.4,13.86,2.41,0.86,-1.54,-2.23,7436690047,-6.36,16.21,-0.52,-40.63,65.2
KZZG,KZZG Pharmaceuticals,Communication Services,Social Media,Large Cap,NYSE,319.13,224.73713916689,18.84,,2.95,5.3,3.48,0.760621117712551,9.87,17.35,3.72,17.6,15.12,0.41,1.33,-3.72,-2.04,704218153,6.61,10.41,0.44,-30.92,84.23
GRFS,GRFS Pharmaceuticals,Technology,Software,Large Cap,NASDAQ,63.39,686.5085545069201,89.04,3.54,5.4,9.17,0.0,1.1302027727707658,20.03,22.96,4.27,21.71,20.46,0.69,1.97,26.79,25.16,10829918828,-15.89,16.75,-1.07,-36.28,73.66
URWQZ,URWQZ Energy,Technology,Consumer Electronics,Large Cap,NYSE,187.92,1408.67354036736,38.18,,5.76,8.65,2.68,1.417315172653621,17.62,23.11,8.21,31.44,13.62,0.41,2.79,-5.54,-5.41,7496134208,13.34,25.87,0.44,-62.83,90.57
QSYI,QSYI Solutions,Consumer Defensive,Personal Products,Large Cap,NYSE,91.03,295.75667090321,43.68,1.83,7.67,12.07,1.96,0.6215445422141538,14.98,17.66,5.82,20.99,21.62,0.59,0.83,24.21,23.82,3249002207,11.61,9.11,1.05,-16.07,61.5
ZBU,ZBU Inc.,Industrial,Machinery,Large Cap,NASDAQ,204.56,1798.64306848056,16.42,2.97,4.83,8.24,3.88,0.7739297398396031,11.86,15.44,2.77,23.18,11.41,0.57,1.19,3.42,5.53,8792740851,1.25,12.56,-0.06,-27.57,61.77
DJTXC,DJTXC Solutions,Financial Services,Financial Data,Large Cap,NYSE,170.85,408.1281751737,34.34,2.76,8.62,6.09,0.0,1.6547152329303927,8.85,11.68,1.83,9.5,9.66,2.04,1.2,9.85,12.44,2388809922,11.17,22.79,0.4,-68.37,83.97
DMMLA,DMMLA Brands,Technology,Consumer Electronics,Large Cap,NASDAQ,477.79,3160.3131538188004,46.18,,6.63,7.91,3.56,1.4080570304938358,7.96,10.37,4.17,17.96,11.96,0.63,1.36,-4.83,-6.72,6614439720,11.85,22.76,0.43,-67.09,69.52
ZMZ,ZMZ Holdings,Consumer Cyclical,Apparel,Large Cap,NASDAQ,440.59,551.50466191685,14.76,1.36,6.48,9.17,0.0,1.6345595264151183,6.71,4.37,3.93,10.73,16.21,0.95,1.83,11.54,10.85,1251741215,-3.81,31.03,-0.19,-50.47,46.82
LPVFH,LPVFH Solutions,Healthcare,Healthcare Services,Large Cap,NYSE,255.62,741.5698927692001,38.08,1.9,1.42,5.73,0.0,1.394498515083243,17.89,16.94,8.91,35.97,14.84,0.18,2.53,22.24,20.0,2901063660,3.78,22.18,0.08,-35.14,94.69
OPQX,OPQX Technologies,Technology,Consumer Electronics,Large Cap,NYSE,375.06,2049.05392880622,53.64,2.17,8.94,6.53,0.58,1.0327980406164825,39.52,45.78,15.35,60.2,11.19,1.3,3.21,25.09,24.74,5463269687,3.22,13.73,0.09,-22.33,66.84
NHCC,NHCC Technologies,Real Estate,Industrial REITs,Large Cap,NASDAQ,461.5,4014.5723073495,28.65,,4.0,9.88,3.16,0.9545317849382144,11.64,19.03,5.03,19.42,5.74,2.91,0.86,-0.05,-2.63,8698964913,20.88,15.02,1.26,-42.01,65.93
JRN,JRN Technologies,Healthcare,Pharmaceuticals,Large Cap,NYSE,568.53,5871.31703392734,27.25,,4.58,1.84,4.27,1.500274090821361,20.81,20.91,4.5,37.52,14.6,0.18,3.87,-0.75,-2.95,10327189478,16.07,28.44,0.49,-79.62,69.45
JGIS,JGIS Holdings,Financial Services,Consumer Finance,Large Cap,NASDAQ,499.32,1105.21179697248,38.15,5.0,2.33,8.62,4.07,1.3785766945277524,1.64,6.55,0.63,4.08,18.3,2.67,1.36,0.09,1.83,2213433864,7.29,19.71,0.27,-56.58,56.69
